key,label,gold_text,asr_text,wer
2_367_u,0,"well, don't 'cha wanna?",don't you wanna?,0.5
2_369_u,1,"i just have to do one thing, really quickly, its not a big thing ... get up||",i just have to do one thing really quickly. it's not a big deal. get up!,0.35294117647058826
2_370_u,1,you have to stop the q-tip when there is resistance,"okay, you have to stop the q-tip when there's resistance.",0.4
2_371_u,0,i-i'm really sorry. it's just that i,really sorry just,0.7142857142857143
2_372_u,1,actually i yesterday i was smoking again. today i am smoking still.,"today i was smoking again, today i'm smoking still.",0.5
2_373_u,1,i was making a coconut phone with a professor.,i was making a coconut phone with the professor.,0.1111111111111111
2_374_u,1,janice? janice?,son of a bitch. janice. he hates if i lie to you. there wouldn't last forever if you're mistaken i'll skate for it.,11.5
2_375_u,0,i was thkinking about maybe going into the robot.,that's up again. i was thinking about maybe going into the roll.,0.5555555555555556
2_376_u,1,me? i am gonna die alone!,meet. i'm gonna die alone.,0.6666666666666666
2_377_u,1,yeah either that or gloria estefan was right eventually the rhythm is going to get you,"yeah, you know that a glorious tofon was right eventually the rhythm is going to get you",0.375
2_378_u,1,"no blanche, with a venus fly trap",no blanche with a venus fly travel.,0.2857142857142857
2_38_u,0,it's not a real game! i made it up!,"it's not a real game, i made it up.",0.2222222222222222
2_380_u,0,oh just like give a minute to wake up for this ... ha ha! you lost the ring. you are the worst best man ever!,"okay, just like, give me a minute to wake up for this. ha! you lost the ring! you're the worst best man ever!",0.36
2_381_u,1,noo..,no!,1.0
2_385_u,0,"no, i know, but i,he just went on.",but he just went on.,0.5
2_387_u,0,"yes, i know, but her friend sounds like such a...","i know, but her friend sounds like such a pathetic mess. i know of it.",0.8
2_388_u,0,"yeah, she couldn't live without the chan love.","yeah, she couldn't live without the channel.",0.25
2_389_u,1,huh! whats dufus speled backwards?,"huh, what's dufus spell backwards?",0.6
2_39_u,1,"oh hurry up, i want to sign that.","oh hurry up, i want to sign that.",0.0
2_390_u,1,"no, i am depressed becaues phillis george left the morning news.","no, i'm depressed because phyllis george left the morning good",0.45454545454545453
2_392_u,1,ah you see perfect might be a problem. had you said co-dependent or self-destructive.,thought you see perfect might be a problem. had you said codependent or self-destructed?,0.21428571428571427
2_393_u,0,pheebs?,febes.,1.0
2_397_u,0,you still love me?,you still love me?,0.0
2_398_u,1,"rose, you should sit here and watch her hack herself to death",you should sit here and watch her hack herself today.,0.25
2_400_u,0,"anyway, i should go, one of the lifeguards was just about to dismantle a nuclear device.","anyway, i should go one of the lifeguards was just about the dismantle of nuclear device",0.25
2_405_u,0,i'm supposed to teach a graduate seminar there in ten minutes.,i'm supposed to teach a graduate seminar there were ten minutes,0.18181818181818182
2_406_u,1,for what? for letting you throw me out of your office?,for what? for letting you throw me out of your office?,0.0
2_407_u,0,hey!,bye!,1.0
2_408_u,1,"okay, but if you are not coming back soon, there is pretty much nothing i can do about it","okay, but if you don't come back soon, there's pretty much nothing i can do about it.",0.3157894736842105
2_409_u,0,i'll catch you guys later.,i'll catch you guys later.,0.0
2_410_u,1,if you wanna put a label on it.,if you want to put a label on it.,0.25
2_413_u,0,some guy bought it. i'm sorry. i tired to stop it but they put me in jail!,"some guy bought it. i'm sorry. i tried to stop it, but they put me in jail.",0.17647058823529413
2_415_u,0,"chloe, switch with me, there's some guys here that got a crush on you.",chloe switched with me. there's some guys here who got a crush on you.,0.2857142857142857
2_416_u,1,were you so late because you were burying this woman?,were you so late because you were burying this woman?,0.0
2_419_u,0,uh-huh!,i'm hurt.,2.0
2_42_u,0,"look, please, please don't go anywhere, okay?","look, please, please don't go anywhere, okay?",0.0
2_420_u,1,"no you are not chandler, we still love you chandler","no, you're not chandler. we still love you chandler.",0.5
2_421_u,1,joey's got a really bad hernia but its nothing that a laser eye surgery wont fix,"well, joey's got a really bad hernia, but it's nothing that a little laser eye surgery won't face.",0.375
2_422_u,0,"well, i like it. here you go.",why why? here you go.,0.5714285714285714
2_423_u,1,like i have nothing better to do!,"like, i have nothing better to do.",0.2857142857142857
2_425_u,0,and did he?,and did he? i'm a lady-mana. go to kiss and tells.,2.6666666666666665
2_426_u,0,"are you kidding? i love that guy! morning's here! morning is here,","are you kidding? i love that guy. morning here, boy.",0.4166666666666667
2_427_u,0,"oh-oh, that's a risky little game!","oh, that's a risky little game.",0.3333333333333333
2_428_u,0,his legs flail about as if independent from his body,"guys, it's legsflale about as if independent from his point. laughter gentlemen, your pick.",0.8
2_429_u,1,"i really, really enjoyed it. very exotic.","really, really, it's really, it's really, it's very exotic.",0.8571428571428571
2_43_u,1,"well, y'know i'm 29. i mean who needs a savings account.","i'm 29. i mean, who needs a savings account?",0.36363636363636365
2_430_u,1,i guess you would know that or else we would be in a predicament room,i guess you know that we've been in the predicament room.,0.5333333333333333
2_431_u,0,i'm never gonna get to meet her anyway.,i'm never gonna get to meet her anyway. why?,0.125
2_433_u,1,i was saying the actual words,"yes, and i was saying the actual words.",0.5
2_434_u,1,we can? ok i am trying that.,"we can, alright, i'm trying that.",0.5714285714285714
2_435_u,0,"me too! there's a game on tuesday, do you wanna go?",me too. does the game on tuesday? you want to go...,0.7272727272727273
2_437_u,0,"oh yeah. first off all, chasing the churo guy isn't jogging.","okay, first of all, chasing the churro guy is not jogging.",0.5454545454545454
2_438_u,1,really? struck down in the prime of life.,really? struck down in the pry-by-blive.,0.375
2_439_u,0,"twenty-one hours, you're a hero.","21 hours, you're a hero.",0.2
2_44_u,0,"whoa, maybe i was!","whoa, maybe i was.",0.25
2_440_u,1,"no its not big, not at all. kind of the same lines as, i don't know, having a third nipple!","oh, it's not big. not at all. you know, kind of the same lines as, say, oh, i don't know. having a third nipple? whoa!",0.5
2_441_u,0,"he's right, even if it's to say something complementary.","he's right, even if it's to say something complementary.",0.0
2_442_u,1,no itõs the rose in the kitchen thing.,"no, it's the rose in the kitchen thing.",0.25
2_443_u,1,"dear god, this parachute is a knapsack","dear god, this parachute is a knapsack! i'm not sure.",0.5714285714285714
2_444_u,0,"ross-ross, you have no idea what this means to me!","ross, you have no idea what this means to me.",0.2
2_445_u,0,okay?,okay.,1.0
2_446_u,0,"i'd love to show ya, but i just tucked her in.",i'd love to show you but i just talked to the range.,0.45454545454545453
2_447_u,1,it was an accident. not like i was across the street with a telescope and a box of donuts.,her boobies. it was an accident. not like i was across the street with a telescope and a box at donuts.,0.15789473684210525
2_448_u,0,do you still wanna call 'em? i wanna call 'em.,"this time, colin, i would've called him. what's colin?",1.0
2_449_u,1,"oh no, now its not gonna make any sense","oh, no, now it's not going to make any sense.",0.5555555555555556
2_45_u,1,"oh ma no, it was a little girl selling girl scout toilets.","oh my, no, it was a little girl selling girl scout toilets.",0.08333333333333333
2_450_u,1,if only there was something in your head to control the things you say.,only there was something in your head to control the things you say.,0.07142857142857142
2_454_u,0,"ross umm, there's something that i've got to tell you, there's-there's someone else.","of course, there's something that i've got to tell you. there's someone else.",0.3076923076923077
2_456_u,1,and you are gonna make them all disappear.,and you're gonna make them all disappear.,0.25
2_457_u,1,"yes, we all know how cruel a parent can be, about the flatness of a child's pillow.","yes, we all know how cruel a parent can be about the flatness of a child's pillow.",0.058823529411764705
2_458_u,0,what are you up too?,what do you have to...,0.6
2_461_u,1,"wow you look just like your son, mrs. tribbiani","wow, you look just like your son, mrs. tribionny.",0.2222222222222222
2_462_u,1,"no rose, at a pie eating contest.",no rose at a pie eating contest.,0.14285714285714285
2_463_u,0,ok!,okay.,1.0
2_464_u,1,"oh, uh, no thanks. i just had an m&m.","oh, no thanks, i just had an eminem.",0.3333333333333333
2_465_u,1,"no rose, that you should do.",no rose that you should do.,0.16666666666666666
2_467_u,0,that is the coast guard!,that is the coast guard.,0.2
2_471_u,1,amazing.,amazing,1.0
2_472_u,0,and i just won a million dollars!,and i just want a million dollars!,0.14285714285714285
2_473_u,0,i'm the supply manager.,on the supply manager.,0.25
2_474_u,1,lovely,lovely!,1.0
2_475_u,1,"oh yeah ok, including the waffles last week, you now owe me, seventeen zillion dollars.",oh yeah right okay including the waffles last week you now owe me 17,0.4666666666666667
2_477_u,0,"and then and then you clicked it again, she's dressed. she is a business woman, she is walking down the street and oh oh oh she's naked.",and then you click it again and she's dressed. she's a business woman. she's walking down the street. she's window shopping and all of her jeez is naked.,0.7037037037037037
2_478_u,1,"oh, wait a minute, i have no one.","no. oh, no, wait a minute. i have no one.",0.375
2_479_u,1,no i am worried she might be phir resuda's,"no, i'm worried she might be full resuggest.",0.5555555555555556
2_48_u,0,"thanks, but i kinda have a problem to deal with here.","thanks, but i can't have a problem to deal with it. no, sweetie, you've got to win over the guy who controls cheese. you've got to go back there and kiss some serious robot ass.",2.3636363636363638
2_481_u,0,all right.,all right.,0.0
2_482_u,0,"y'know you, you just stop being such a wuss and get those off and you come with us and watch naked girls dance around!!","you know, you're stopping such a lesson. get those off, and you come with us and watch naked girls dance around.",0.375
2_484_u,1,yes yes it is! in prison!!,"yes, it is. in prison.",0.6666666666666666
2_485_u,1,you got off to a really good start with the group.,you've got to have a really good start with the group.,0.2727272727272727
2_486_u,0,"anyway, they want to take us out saturday night! what do you say?","anyway, they want to take us out saturday night. what do you say?",0.07692307692307693
2_487_u,1,"and hornswoggle? what? are you dating a character from ""fraggle rock""? ahh.","and horn swagger, what are you dating a character from fragile rock? ah!",0.5
2_488_u,0,"just a sec, give me a minute to wake up for this,ah-ha-ha!!",give me a minute to wake up for this. ah! ah!,0.5
2_489_u,1,"no, its because i cannot make any sense of those commercials for obsession.","no, it's because i can't make any sense out of those commercials for obsession.",0.23076923076923078
2_49_u,0,we got a box.,we got a box.,0.0
2_490_u,1,"maybe it's a contest, you know? like ""collect all five"".","maybe it's a contest, you know, like collect all five?",0.3
2_491_u,1,"let me think! let me think! oh, i don't care.","let me think, let me think. oh, i don't care.",0.2
2_492_u,1,"i'm sorry sophia, but in dorothy's defence, it sure sounds a lot like her.","i'm sorry sophia, but in dorothy's defense, it sure does sound a lot like her.",0.21428571428571427
2_493_u,1,did you tell her about the magical night that starts with the flush of every toilet?,did you tell her about the magical ride that starts with the flush of every toilet?,0.0625
2_494_u,1,but younger than some buildings!,but younger than some buildings.,0.2
2_495_u,0,"okay, you guys, just relax. i doooo.","okay, guys, just relax. i do! i gotta go.",0.7142857142857143
2_498_u,1,"uh, so how many cameras are actually on you.","huh, so how many cameras are actually on you?",0.2222222222222222
2_499_u,0,the end.,the end.,0.0
2_50_u,1,"nope, that patch is no good.","nope. nope, that patch is no good.",0.16666666666666666
2_500_u,1,oh my god i love that! - really? - no!,"oh my god, i love that! really? no.",0.4
2_502_u,1,i'm worried about whether michael jackson will be able to buy the remains of the elephant man.,i'm worried about whether michael jackson will be able to buy the remains of the elephant man.,0.0
2_504_u,1,"all right, okay, well, apparently not!","okay, well apparently no-",0.6666666666666666
2_505_u,1,to feed the cat rose.,"to feed the cat, bro!",0.4
2_506_u,0,"oh my god!! ohh, that is it! i'm leaving! you are just a horrible person!","oh my god. oh, that is it. i'm leaving. you are just a horrible person. no, no, no, no, no, wait, wait, wait, wait, wait, wait, wait.",1.1333333333333333
2_507_u,1,"no, i haven't taken her out of the trunk of the car yet.","does she hear? no, i haven't taken her out of the trunk of the car yet.",0.23076923076923078
2_508_u,1,"yes, the doctor's say if they remove it, he will die!","yes, the doctors say if they remove it, he'll die.",0.36363636363636365
2_509_u,1,crazy bitch!,crazy bitch,0.5
2_51_u,0,"well, i believe the piece of furniture was fine until your little breakfast adventure with angela delvecchio",until your little breakfast adventure with angela del vecchio.,0.6470588235294118
2_511_u,1,"you said you spent all that money because those boots go with skirts, dresses and pants. what do you plan on wearing? a chicken suit?","you said that you paid all that money because those boots go with skirts, dresses, and pants. what are you planning on wearing? a chicken suit?",0.2
2_512_u,1,because it wears a little sunbrella rose.,because it wears a little sunbrain.,0.2857142857142857
2_514_u,0,what's going on?! that's what's going on!!,what's going on? that i'll tell you what's going on,0.8571428571428571
2_517_u,0,yeah?,yeah.,1.0
2_518_u,1,oh tons. i am quite the woodsman.,"oh, tons, i'm quite the woodsman.",0.5714285714285714
2_521_u,0,uh-huh!,isn't something else on there though,6.0
2_522_u,0,yes it is.,"yes, it is.",0.3333333333333333
2_523_u,1,"well, i'm a headhunter. i hook up out of work soviet scientists with rogue third-world nations. hi rasputin!","how about you, jellor? well, joy, i'm a headhunter. i hook up out of work soviet scientists with rogue third world nations. hi, rasputin. excellent.",0.5555555555555556
2_524_u,1,"yes and we are ""very"" excited about it.","my new furniture. yes, and we're very excited about it. excellent, thanks.",1.125
2_525_u,0,"y'know what i mean, like dubbies?","you know what i mean? like, doobies?",0.8333333333333334
2_526_u,0,"ah well, this is the living room.","this is going to come fast, lewis.",1.0
2_527_u,1,we thought you were just here for the company. he is a sarcasmoholic stewart.,"i thought you were just here for the company. he's a sarcasm of hauling, sure.",0.5
2_53_u,0,you're gonna have to tell me how you did that.,and you're gonna have to tell me how you did that.,0.1
2_530_u,0,"uh, i'm gonna kill myself!",i'm gonna kill myself.,0.4
2_531_u,0,"yeah well that's because uh .. i stayed in my room. yeah, you don't want to look in my hamper.","yeah, well that's because i stayed in my room. yeah, you don't wanna look at my hamper.",0.3
2_532_u,1,"the jamestown colony of virginia. you see king george is giving us the land, so.","james town colony of virginia. you see king george is giving us the land, so...",0.2
2_534_u,0,"oh, come on!","oh, come on!",0.0
2_535_u,0,"so, i'm sorry i just don't think we should go away together yet.","so i'm sorry, i just don't think we should go away together yet.",0.15384615384615385
2_536_u,0,what a baby.,for a baby.,0.3333333333333333
2_537_u,0,what did you want to show us? because all i can see is this bitchin van,what do you want to show us? because all i can say is this... pitchin' bam!,0.3125
2_54_u,1,"that's easy for you to say, you weren't almost just killed.",that's easy for you to say. you weren't almost just killed.,0.09090909090909091
2_540_u,0,okay?,okay.,1.0
2_541_u,1,oh yeah right. and what would my opening line be? excuse me,"oh, yeah, right. what would my opening line be? excuse me.",0.3333333333333333
2_542_u,1,"uh, rachel's here, so good luck man, let me know how it works out.","rachel's here, so good luck, man. let me know how it works out.",0.21428571428571427
2_546_u,1,"oh sure, she was probably up all night excited about the party she knows is happening.","oh sure, she was probably up all night excited about the party she knows is happening.",0.0
2_547_u,0,"okay, now much have you won so far?","okay, now how much of you won so far?",0.25
2_548_u,1,"almost! but first, we gotta start.","almost, but first we got to start.",0.6666666666666666
2_549_u,0,really?,really?,0.0
2_55_u,0,"oh hey, great, you're up. rachel, this is my sister krista. krista, this is rachel.","rachel's, mr. christach, christach.",1.0
2_550_u,1,all right i'll have one.,i'm a reworked.,1.0
2_552_u,0,danger,thank you!,2.0
2_553_u,0,"no just, nobody press on my stomach.","no, just nobody pressed on my staff mic.",0.7142857142857143
2_555_u,0,hey! it's starting to snow.,"hey, starting to snow.",0.4
2_556_u,1,"joey if i go first, i want to be looking for my keys","joey, if i go first, i want to be looking for my keys.",0.15384615384615385
2_557_u,0,"oh my god, wh-what happened?","oh my god, what happened?",0.2
2_558_u,1,i can see it from right here. it'll cost you one husband.,i can see it from right here. it'll cost you one husband.,0.0
2_559_u,0,what?!?!,what?,1.0
2_56_u,0,"uh-huh, well! but umm, still i'm-i'm mad at you.","you see? but i'm still, i'm out of you.",0.7777777777777778
2_560_u,1,so now i have to go so he'll think that i'm totally ok with seeing him!,so now i have to go so help think that i'm totally okay with seeing him.,0.1875
2_562_u,0,"look now, phoebe remember, hey, their just fulfilling their christmas....","i'll talk about the baby, remember, hey, they're just fulfilling their christmas...",0.7
2_564_u,0,"and, uh, i don't know if you got any of that, but i would really like a copy of the tape.",but i would really like a copy of the tape.,0.5238095238095238
2_567_u,1,"well yes ross, pressing my third nipple opens the delivery entrance to the magical land of narnia.","why, yes, ross, pressing my third nipple opens the delivery entrance to the magical land of narnia.",0.11764705882352941
2_569_u,0,chandler?,chandler.,1.0
2_570_u,0,"oh my god, where are all the men?","oh my god, where are all the men?",0.0
2_572_u,0,no! i'm so happy for them!,i'm so happy for them.,0.3333333333333333
2_573_u,1,"oh i see, i thought you just really really liked your new couch.","oh, i see. i thought you just really, really liked your new catch.",0.3076923076923077
2_574_u,0,you can't do anything.,you can't do anything.,0.0
2_575_u,1,why? because she can sing and play guitar and do both at the same time?,like because she can sing and play guitar and do both at the same time.,0.13333333333333333
2_576_u,0,and then for forgetting to invite you to it.,and then for forgetting to invite you to it.,0.0
2_577_u,0,"on the other hand in um, in about seven months you're gonna have something that you're gonna love more than any guy you've ever gone out with.","on the other hand, in about seven months, you're going to have something that you're going to love more than any guy you've ever gone out with.",0.2962962962962963
2_579_u,0,no!,no!,0.0
2_58_u,0,why?,bye!,1.0
2_581_u,1,"we were wondering what was taking so long with the gift, but now we understand you were doing this.","we were wondering what was taking so long with the gift, but now we understand you were doing this.",0.0
2_583_u,1,and the bunny got away!,and the bunny got away.,0.2
2_585_u,0,"you and i, we're interfacing.",and i were interfacing.,0.6
2_586_u,1,"see now that i see crying over, but bambi, is a cartoon.","i can see now that i can see crying over, but bambi is a cartoon.",0.3333333333333333
2_587_u,1,"oh yes blanche, about a half hour ago. but now i have hidden her again so you can find her.","yes, blanche, about a half hour ago. but now i've hidden her again so you can find her.",0.2
2_588_u,0,i talk to you and nothin'.,i taught you and nothing.,0.5
2_589_u,1,well why don't you check in one of my saddle bags while i chew on a bale of hay.,"well, why don't you check in one of my saddlebags? well, i chew on a bail of hay.",0.2631578947368421
2_590_u,0,"yeah, i don't think so joe.","yeah, i don't think so, joe.",0.16666666666666666
2_591_u,0,"how about stopping by new years eve with three naked women, throwing up in the pool, passing out in the punch bowl, and relieving yourself in the linen closet?","how about stopping by in new year's eve with three naked women throwing up in the pool, passing out in the punch bowl and relieving yourself in the linen closet?",0.13793103448275862
2_594_u,0,i can't believe it. can i tell you something? i'm a little mad at him now.,can't believe it. can i tell you something? i'm a little mad at him now.,0.0625
2_595_u,0,i'd miss you if i broke up with you. just trying to be supportive.,i'd miss you if i broke up with you. you're just trying to be supportive.,0.07142857142857142
2_596_u,1,noooo. really?,no! really?,0.5
2_598_u,1,"our balcony? seriously? that's so funny because i told monica we should put lights on our balcony. - and she said - ""no no, its too cold, nobody will go out there."" - i said ""maybe if we put some lights out there they will"".","our balcony? seriously? that's so funny because i told monica we should put lights on our balcony. and she said, no, no, it's too cold. nobody'll go out there. and i said, maybe if we put some lights out there, they won't.",0.3111111111111111
2_599_u,1,no i am upset because crocodin turbs are wearing darker colors.,"i don't ya. no, i'm upset because crocodon tubbs are wearing darker colors.",0.6363636363636364
2_602_u,0,no way!,no way!,0.0
2_604_u,1,"no rose, i am developing pictures from the magellan space probe",i'm developing pictures from the magellan spacefield.,0.5454545454545454
2_607_u,0,hey.,hey.,0.0
2_608_u,1,"you are right, by saying nice, i am virtually licking her.","you're right by saying nice, i'm virtually licking her.",0.45454545454545453
2_609_u,0,i just called a friend of mine.,i just call the friend of mine.,0.2857142857142857
2_611_u,1,just tell me how.,tell me now.,0.5
2_612_u,1,"i don't know rose, maybe marry poppins has an italian cousin.",sicily i don't know rose. maybe mary poppins has an italian cousin,0.36363636363636365
2_615_u,0,"hi, joey. well well, look what you brought. very nice.",joey well well look what you brought,0.6
2_617_u,1,and protected them from a tornado?,and protected them from a tornado.,0.16666666666666666
2_622_u,1,"pheebs, you may know this, you know strange things. what is the boiling point of brain?","beeps, you may know this, you know, strange things. what is the boiling point of brain?",0.125
2_623_u,1,what do you know? its a treat for the eyes and the ears.,what do you know? it's a treat for the eyes and the ears.,0.07692307692307693
2_626_u,0,"cause all i ever get to do now is pregnant stuff, it just bums me out.",because all i ever get to do now is pregnant stuff. it just funds me out.,0.1875
2_627_u,0,"whoa, whoa, whoa.","no, whoa, whoa, whoa, whoa!",1.0
2_65_u,0,it's my friends.,"it's just, it's my friend.",1.0
2_66_u,1,"nice jon joe, you are quite the craftsman!","nice job, joe. you're quite the craftsman.",0.625
2_69_u,0,cover yourself up!,you're coming yourself up!,0.6666666666666666
2_7_u,0,i've never loved anybody as much as i love you.,i never let anybody else go to such a lucky home.,0.9
2_71_u,1,"thatõs good, just keep rubbing your head. that will turn back time",that's good. just keep rubbing your head. that'll turn back time.,0.4166666666666667
2_72_u,0,oh well. it probably would've been the most constructive solution.,"oh well, you have probably wouldn't have been the most constructive solution.",0.5
2_73_u,1,"oh my god, you almost gave me a heart attack!","oh my god, you almost gave me a heart attack.",0.1
2_74_u,1,show them your slides of hawaii,show them your slides of hawaii.,0.16666666666666666
2_77_u,0,"umm, excuse me, we switched apartments. you can't eat are food anymore, that-that gravy train had ended.","um, excuse me, we switched apartments. you can't eat our food anymore, that gravy drain is in it.",0.4117647058823529
2_78_u,0,"i didn't know you and carol were getting divorced, i'm sorry.",why didn't you and kara were getting divorced? i'm sorry.,0.36363636363636365
2_79_u,0,"i'm just gonna throw it out, it's probably just a bunch of shampoo and...","just gonna throw it out, it's prejudiced up into shampoo.",0.5714285714285714
2_8_u,0,"it's white plastic, with a handle, and it fits onto a stroller.",we lost the car seat on a bus.,0.9166666666666666
2_84_u,1,"if that doesn't keep kids in school, what will?","if that does you keep kids in school, what will?",0.2222222222222222
2_86_u,0,"great! okay, here.","let me see the room. great. okay, here.",2.0
2_87_u,0,yeah it would!,"yeah, wood.",1.0
2_88_u,0,oh.,okay.,1.0
2_89_u,1,on the home shopping network,on the home shopping network.,0.2
2_9_u,1,"no rose, go to the corner and open a stand","no rose, go to the corner and open a stand.",0.1
2_91_u,0,"alright, i'm gonna go pick up a few things for the trip.","alright, i'm gonna go pick up a few things for the trip.",0.0
2_92_u,1,"no, no, i am just looking for a man to draw on me with chalk.","no, i'm just looking for a man to draw on me with chalk.",0.2
2_94_u,0,"can't do it, can you?","can't do it, can't you?",0.2
2_96_u,0,i don't think so. hello? when you get in there,"really? no, it's home. i don't think so. hello? so, when you get in there...",0.6
2_97_u,1,it would be nice to have a little guarantee though.,it'll be nice to have a little guarantee though.,0.2
3_S01E01_128_u,0,"hey, did you hear what peter gregory is doing?",and you're here with peter gregory is doing?,0.5555555555555556
3_S01E01_226_u,1,"oh. look at me, i traveled back to 2009.","look at me, i trebled back to 2009.",0.2222222222222222
3_S01E01_255_u,0,it's an upside down cross.,it's an upside down cross.,0.0
3_S01E01_568_u,0,to his beneficence.,do his beneficence.,0.3333333333333333
3_S01E02_004_u,0,hey. sorry if i scared you. i know i have somewhat ghost-like features.,"hey, sorry if i scared you, i know i have some ghost-like features.",0.23076923076923078
3_S01E02_324_u,1,"listen, we all love big head. but the truth is, he's not as good of a coder as i am, not as good at system architecture as gilfoyle, not as good at being a prick as you, no offense.","listen, we all love big head, but the truth is he's not as good of a quarter as i am. not as good as system architecture as guildfoil. not as good at being a prick as you. no offense.",0.1794871794871795
3_S01E02_461_u,0,i was sleeping. i'm sorry for sleeping and for lying about it.,i was sleeping. i'm sorry for sleeping and for lying about.,0.16666666666666666
3_S01E03_021_u,0,like jesus over satan.,like jesus over satan.,0.0
3_S01E03_024_u,0,is it a margarita machine?,is it a margarita machine?,0.0
3_S01E03_056_u,1,"""placeholder"" would honestly be a better name than pied piper.",placeholder would honestly be a better name than pipe piper.,0.2
3_S01E03_122_u,1,your borders are merely a construct. i prefer to think of myself as a citizen of the world.,your borders are merely a construct i prefer to think of myself as a citizen of the world.,0.05555555555555555
3_S01E03_249_u,1,"we might as well have interns, we hire illegal aliens.",we might as well have interns with high real legal aliens.,0.5
3_S01E03_359_u,0,hey! that is not cherry garcia.,"hey, that is not cherry garci-",0.3333333333333333
3_S01E03_517_u,0,he ate the whole bag of gold caps. awesome!,he ate a whole bag of gold caps. awesome.,0.2222222222222222
3_S01E04_009_u,0,"oh, yeah. no, she's... she's very pretty.","oh yeah, no she's, she's very pretty.",0.5714285714285714
3_S01E04_327_u,1,you catch on slow. you'll fit right in here.,you'll fit right in here.,0.4444444444444444
3_S01E04_342_u,0,"for which i forewent, yes, that's a real word, one million dollars.","for which i forwent, yes, that's a real word. one million dollars.",0.16666666666666666
3_S01E04_356_u,0,"is a perfect example of you having no vision, no balls and no game. maybe he did blow him. well, love and hate. it's all passion.","is a perfect example of you having no vision, no balls, and no game. maybe you did blow. i bet everything. i love and hate. it's all passion.",0.2692307692307692
3_S01E05_417_u,1,"anything to do with ""error"" sounds like your whole vibe.",anything to do with air sounds like your whole vibe.,0.1
3_S01E05_456_u,1,maybe my leisurely pace is just a little faster than yours.,maybe my leisurely pace is just a little faster than yours.,0.0
3_S01E05_520_u,1,"take your time. there's no rush, dinesh.","take your time, there's no rush to nash.",0.5714285714285714
3_S01E06_054_u,0,"yes, we are totally fucked.","yes, we are totally fucked.",0.0
3_S01E06_266_u,1,she's attracted to ugliness.,she's attracted to uglyna.,0.25
3_S01E08_422_u,1,at least it didn't happen in a public and brutally embarrassing way.,at least it didn't happen in a public and brutally embarrassing way.,0.0
3_S02E01_050_u,1,"i get it. you hear the word ""chief,"" and you think ""indian chief."" but you're the other kind of indian.","i get it. you hear the word chief and you think indian chief, but you're the other kind of indian. okay, one fuck you.",0.35
3_S02E01_096_u,0,"richard, tell him i'm cto. dinesh: you already told that fat guy that i'm the cto.","tell him i'm cto. no, you already talk to the fat guy on the cto. stop!",0.5
3_S02E01_413_u,1,oh. wow. thanks for the compliment.,oh wow thanks for the compliment.,0.3333333333333333
3_S02E02_081_u,1,but the fact that you're so sorry makes it all better.,but the fact that you're so sorry makes it all better.,0.0
3_S02E03_218_u,1,do you want me to be honest or nice?,do it to be honest or nice.,0.4444444444444444
3_S02E03_229_u,0,are you out of your mind?,are you out of your mind?,0.0
3_S02E03_244_u,1,sounds like erlich.,sounds like earluck.,0.3333333333333333
3_S02E03_370_u,0,because we're negotiating against each other.,because when negotiating against each other,0.3333333333333333
3_S02E03_561_u,1,does it mean taking a stack of cash and lighting it on fire?,does it mean taking a stack of cash and lighting it on fire?,0.0
3_S02E04_162_u,0,"i disagree, oj. we should hire the best person for the job, period.","i disagree, oj. we should hire the best person for the job, period.",0.0
3_S02E04_395_u,0,"no, we all have equalized pay, remember?","no, we all have equalized pay, remember.",0.14285714285714285
3_S02E05_179_u,0,we build our own servers.,we build our own servers.,0.0
3_S02E05_378_u,1,"i'm sure you were great at fingerpainting, also, dinesh.","i'm sure you were great at finger painting also, dinesh.",0.2222222222222222
3_S02E05_466_u,0,"i'm not getting high on the job. i'm getting high at home. i live here, remember?",i'm not getting high on the job. i'm getting high at home. i live here. remember?,0.0625
3_S02E07_256_u,1,that's very comforting.,it's very comforting.,0.3333333333333333
3_S02E10_133_u,1,"sorry, i couldn't remember your mother's name.","sorry, i couldn't remember your mother's name.",0.0
3_S03E01_185_u,0,no.,no.,0.0
3_S03E01_409_u,0,that's a bold statement.,can't. that's a bold statement.,0.25
3_S03E01_431_u,1,"(sighs) great timing, guys. thank you so much. premium stuff, dinesh.",great timing guys. thank you so much. premium stuff to nash.,0.45454545454545453
3_S03E02_062_u,0,"gilfoyle: yeah, compared to the shit shack we're used to, anything's an improvement.","compared to the shitchat we're used to, anything's an improvement.",0.3076923076923077
3_S03E02_111_u,1,"don't you guys call it ""rock, rock, rock""?",don't you guys call it rock rock rock?,0.375
3_S03E03_012_u,0,i can't believe you suggested the idea of building a fucking appliance.,i can't believe you suggested the idea of burning a fucking apply.,0.16666666666666666
3_S03E03_111_u,0,"the more meetings i turn down, the more these recruiters send me.","the more meetings i turn down, the more these recruiters send me.",0.0
3_S03E03_126_u,1,"but instead of that, you bought a chain?",but instead of that you bought a chain.,0.25
3_S03E03_316_u,0,"richard, look, i'm sorry, but i think the box is here to stay.","for sure, look, i'm sorry, but i think the box is here.",0.38461538461538464
3_S03E03_511_u,0,this plan better fucking work with a sacrifice like this.,this plan better fucking work with a sacrifice like this.,0.0
3_S03E04_437_u,0,"thank you, jared.","thank you, jared.",0.0
